date;elev_range;landcover_type;NDVI;year
18/02/2001;1500-2000;Shrubland;0.427766667;2001
18/02/2001;0-250;Grassland;0.566329601;2001
18/02/2001;250-500;Grassland;0.522512763;2001
18/02/2001;500-1000;Grassland;0.377990695;2001
18/02/2001;1000-1500;Grassland;0.353337318;2001
18/02/2001;1500-2000;Grassland;0.108028514;2001
18/02/2001;2000-2500;Grassland;-0.010362142;2001
18/02/2001;0-250;Cropland;0.453621432;2001
18/02/2001;250-500;Cropland;0.424927026;2001
18/02/2001;500-1000;Cropland;0.296709371;2001
18/02/2001;1000-1500;Cropland;0.320945141;2001
18/02/2001;1500-2000;Cropland;0.1326;2001
18/02/2001;0-250;Bare;0.443012677;2001
18/02/2001;250-500;Bare;0.400405118;2001
18/02/2001;500-1000;Bare;0.313316036;2001
18/02/2001;1000-1500;Bare;0.346959017;2001
18/02/2001;1500-2000;Bare;0.24147157;2001
18/02/2001;2000-2500;Bare;-0.05285;2001
18/02/2001;0-250;Wetland;0.363221175;2001
18/02/2001;250-500;Wetland;0.4761;2001
6/03/2001;0-250;Trees;0.611874834;2001
6/03/2001;250-500;Trees;0.605077781;2001
6/03/2001;500-1000;Trees;0.557731732;2001
6/03/2001;1000-1500;Trees;0.542640252;2001
6/03/2001;1500-2000;Trees;0.495502536;2001
6/03/2001;2000-2500;Trees;0.187007577;2001
6/03/2001;0-250;Shrubland;0.5645796;2001
6/03/2001;250-500;Shrubland;0.564010336;2001
6/03/2001;500-1000;Shrubland;0.494104801;2001
6/03/2001;1000-1500;Shrubland;0.439114102;2001
6/03/2001;1500-2000;Shrubland;0.446216667;2001
6/03/2001;0-250;Grassland;0.595854216;2001
6/03/2001;250-500;Grassland;0.562697646;2001
6/03/2001;500-1000;Grassland;0.434676118;2001
6/03/2001;1000-1500;Grassland;0.392134266;2001
6/03/2001;1500-2000;Grassland;0.21618722;2001
6/03/2001;2000-2500;Grassland;0.02693064;2001
6/03/2001;0-250;Cropland;0.503339933;2001
6/03/2001;250-500;Cropland;0.530345523;2001
6/03/2001;500-1000;Cropland;0.380106278;2001
6/03/2001;1000-1500;Cropland;0.372002399;2001
6/03/2001;1500-2000;Cropland;0.30135;2001
6/03/2001;0-250;Bare;0.481647916;2001
6/03/2001;250-500;Bare;0.456216695;2001
6/03/2001;500-1000;Bare;0.370150942;2001
6/03/2001;1000-1500;Bare;0.38141978;2001
6/03/2001;1500-2000;Bare;0.323186628;2001
6/03/2001;2000-2500;Bare;0.0512;2001
6/03/2001;0-250;Wetland;0.392737645;2001
6/03/2001;250-500;Wetland;0.5618;2001
22/03/2001;0-250;Trees;0.6033413;2001
22/03/2001;250-500;Trees;0.607561665;2001
22/03/2001;500-1000;Trees;0.555022926;2001
22/03/2001;1000-1500;Trees;0.528667891;2001
22/03/2001;1500-2000;Trees;0.474521117;2001
22/03/2001;2000-2500;Trees;0.261158153;2001
22/03/2001;0-250;Shrubland;0.546461827;2001
22/03/2001;250-500;Shrubland;0.551089572;2001
22/03/2001;500-1000;Shrubland;0.485552305;2001
22/03/2001;1000-1500;Shrubland;0.435867876;2001
22/03/2001;1500-2000;Shrubland;0.448916667;2001
22/03/2001;0-250;Grassland;0.575430716;2001
22/03/2001;250-500;Grassland;0.546258405;2001
22/03/2001;500-1000;Grassland;0.437268104;2001
22/03/2001;1000-1500;Grassland;0.394334158;2001
22/03/2001;1500-2000;Grassland;0.262838355;2001
22/03/2001;2000-2500;Grassland;0.116493693;2001
22/03/2001;0-250;Cropland;0.475549083;2001
22/03/2001;250-500;Cropland;0.531028094;2001
22/03/2001;500-1000;Cropland;0.398439216;2001
22/03/2001;1000-1500;Cropland;0.402659849;2001
22/03/2001;1500-2000;Cropland;0.3288;2001
22/03/2001;0-250;Bare;0.46658297;2001
22/03/2001;250-500;Bare;0.444975344;2001
22/03/2001;500-1000;Bare;0.377794646;2001
22/03/2001;1000-1500;Bare;0.377903794;2001
22/03/2001;1500-2000;Bare;0.319360126;2001
22/03/2001;2000-2500;Bare;0.0261;2001
22/03/2001;0-250;Wetland;0.429270349;2001
22/03/2001;250-500;Wetland;0.6362;2001
7/04/2001;0-250;Trees;0.587954286;2001
7/04/2001;250-500;Trees;0.594763793;2001
7/04/2001;500-1000;Trees;0.542425475;2001
7/04/2001;1000-1500;Trees;0.53142484;2001
7/04/2001;1500-2000;Trees;0.475273277;2001
7/04/2001;2000-2500;Trees;0.309913697;2001
7/04/2001;0-250;Shrubland;0.53400047;2001
7/04/2001;250-500;Shrubland;0.538486473;2001
7/04/2001;500-1000;Shrubland;0.481791279;2001
7/04/2001;1000-1500;Shrubland;0.441547569;2001
7/04/2001;1500-2000;Shrubland;0.477883333;2001
7/04/2001;0-250;Grassland;0.543993733;2001
7/04/2001;250-500;Grassland;0.513085417;2001
7/04/2001;500-1000;Grassland;0.428234087;2001
7/04/2001;1000-1500;Grassland;0.407114988;2001
7/04/2001;1500-2000;Grassland;0.295724118;2001
7/04/2001;2000-2500;Grassland;0.164043598;2001
7/04/2001;0-250;Cropland;0.446842967;2001
7/04/2001;250-500;Cropland;0.506341291;2001
7/04/2001;500-1000;Cropland;0.401902906;2001
7/04/2001;1000-1500;Cropland;0.428560471;2001
7/04/2001;1500-2000;Cropland;0.37305;2001
7/04/2001;0-250;Bare;0.453089701;2001
7/04/2001;250-500;Bare;0.434981579;2001
7/04/2001;500-1000;Bare;0.383769578;2001
7/04/2001;1000-1500;Bare;0.391762791;2001
7/04/2001;1500-2000;Bare;0.344787426;2001
7/04/2001;2000-2500;Bare;0.10185;2001
7/04/2001;0-250;Wetland;0.450747183;2001
7/04/2001;250-500;Wetland;0.6328;2001
23/04/2001;0-250;Trees;0.581810328;2001
23/04/2001;250-500;Trees;0.609893866;2001
23/04/2001;500-1000;Trees;0.577645457;2001
23/04/2001;1000-1500;Trees;0.555590528;2001
23/04/2001;1500-2000;Trees;0.501746149;2001
23/04/2001;2000-2500;Trees;0.335366667;2001
23/04/2001;0-250;Shrubland;0.519268079;2001
23/04/2001;250-500;Shrubland;0.551019365;2001
23/04/2001;500-1000;Shrubland;0.509281433;2001
23/04/2001;1000-1500;Shrubland;0.472287773;2001
23/04/2001;1500-2000;Shrubland;0.447133333;2001
23/04/2001;0-250;Grassland;0.526298278;2001
23/04/2001;250-500;Grassland;0.527774832;2001
23/04/2001;500-1000;Grassland;0.478943597;2001
23/04/2001;1000-1500;Grassland;0.467871096;2001
23/04/2001;1500-2000;Grassland;0.334309497;2001
23/04/2001;2000-2500;Grassland;0.228408621;2001
23/04/2001;0-250;Cropland;0.425248667;2001
23/04/2001;250-500;Cropland;0.522298388;2001
23/04/2001;500-1000;Cropland;0.442197811;2001
23/04/2001;1000-1500;Cropland;0.504092226;2001
23/04/2001;1500-2000;Cropland;0.47805;2001
23/04/2001;0-250;Bare;0.437843658;2001
23/04/2001;250-500;Bare;0.44598453;2001
23/04/2001;500-1000;Bare;0.424722709;2001
23/04/2001;1000-1500;Bare;0.442214269;2001
23/04/2001;1500-2000;Bare;0.377110313;2001
23/04/2001;2000-2500;Bare;0.13295;2001
23/04/2001;0-250;Wetland;0.490046183;2001
23/04/2001;250-500;Wetland;0.653;2001
9/05/2001;0-250;Trees;0.55255534;2001
9/05/2001;250-500;Trees;0.596086918;2001
9/05/2001;500-1000;Trees;0.579436605;2001
9/05/2001;1000-1500;Trees;0.577283887;2001
9/05/2001;1500-2000;Trees;0.521755553;2001
9/05/2001;2000-2500;Trees;0.370086667;2001
9/05/2001;0-250;Shrubland;0.49279348;2001
9/05/2001;250-500;Shrubland;0.528829007;2001
9/05/2001;500-1000;Shrubland;0.51421594;2001
9/05/2001;1000-1500;Shrubland;0.502541918;2001
9/05/2001;1500-2000;Shrubland;0.480216667;2001
9/05/2001;0-250;Grassland;0.464431211;2001
9/05/2001;250-500;Grassland;0.481191743;2001
9/05/2001;500-1000;Grassland;0.466661;2001
9/05/2001;1000-1500;Grassland;0.497297171;2001
9/05/2001;1500-2000;Grassland;0.366594705;2001
9/05/2001;2000-2500;Grassland;0.262415372;2001
9/05/2001;0-250;Cropland;0.369154002;2001
9/05/2001;250-500;Cropland;0.462685395;2001
9/05/2001;500-1000;Cropland;0.430099368;2001
9/05/2001;1000-1500;Cropland;0.519370576;2001
9/05/2001;1500-2000;Cropland;0.517;2001
9/05/2001;0-250;Bare;0.390478736;2001
9/05/2001;250-500;Bare;0.401306832;2001
9/05/2001;500-1000;Bare;0.41884133;2001
9/05/2001;1000-1500;Bare;0.454765814;2001
9/05/2001;1500-2000;Bare;0.405548384;2001
9/05/2001;2000-2500;Bare;0.2452;2001
9/05/2001;0-250;Wetland;0.462783148;2001
9/05/2001;250-500;Wetland;0.5159;2001
25/05/2001;0-250;Trees;0.502798857;2001
25/05/2001;250-500;Trees;0.550034987;2001
25/05/2001;500-1000;Trees;0.538820107;2001
25/05/2001;1000-1500;Trees;0.550241465;2001
25/05/2001;1500-2000;Trees;0.504431845;2001
25/05/2001;2000-2500;Trees;0.365606667;2001
25/05/2001;0-250;Shrubland;0.442119835;2001
25/05/2001;250-500;Shrubland;0.481628347;2001
25/05/2001;500-1000;Shrubland;0.470777139;2001
25/05/2001;1000-1500;Shrubland;0.474664518;2001
25/05/2001;1500-2000;Shrubland;0.467966667;2001
25/05/2001;0-250;Grassland;0.389087608;2001
25/05/2001;250-500;Grassland;0.414704555;2001
25/05/2001;500-1000;Grassland;0.395274353;2001
25/05/2001;1000-1500;Grassland;0.460414223;2001
25/05/2001;1500-2000;Grassland;0.360421652;2001
25/05/2001;2000-2500;Grassland;0.283548121;2001
25/05/2001;0-250;Cropland;0.334272941;2001
25/05/2001;250-500;Cropland;0.378106183;2001
25/05/2001;500-1000;Cropland;0.350026665;2001
25/05/2001;1000-1500;Cropland;0.475609158;2001
25/05/2001;1500-2000;Cropland;0.4674;2001
25/05/2001;0-250;Bare;0.349194475;2001
25/05/2001;250-500;Bare;0.351519526;2001
25/05/2001;500-1000;Bare;0.356469096;2001
25/05/2001;1000-1500;Bare;0.423471975;2001
25/05/2001;1500-2000;Bare;0.383055589;2001
25/05/2001;2000-2500;Bare;0.2297;2001
25/05/2001;0-250;Wetland;0.433782106;2001
25/05/2001;250-500;Wetland;0.3842;2001
10/06/2001;0-250;Trees;0.459561663;2001
10/06/2001;250-500;Trees;0.507427002;2001
10/06/2001;500-1000;Trees;0.486747278;2001
10/06/2001;1000-1500;Trees;0.502358816;2001
10/06/2001;1500-2000;Trees;0.469382798;2001
10/06/2001;2000-2500;Trees;0.327114394;2001
10/06/2001;0-250;Shrubland;0.401861776;2001
10/06/2001;250-500;Shrubland;0.440045704;2001
10/06/2001;500-1000;Shrubland;0.420152478;2001
10/06/2001;1000-1500;Shrubland;0.419155672;2001
10/06/2001;1500-2000;Shrubland;0.426083333;2001
10/06/2001;0-250;Grassland;0.341273477;2001
10/06/2001;250-500;Grassland;0.36063948;2001
10/06/2001;500-1000;Grassland;0.324179521;2001
10/06/2001;1000-1500;Grassland;0.380467233;2001
10/06/2001;1500-2000;Grassland;0.330667106;2001
10/06/2001;2000-2500;Grassland;0.27505985;2001
10/06/2001;0-250;Cropland;0.299062811;2001
10/06/2001;250-500;Cropland;0.305903321;2001
10/06/2001;500-1000;Cropland;0.271790026;2001
10/06/2001;1000-1500;Cropland;0.363104991;2001
10/06/2001;1500-2000;Cropland;0.4123;2001
10/06/2001;0-250;Bare;0.30946164;2001
10/06/2001;250-500;Bare;0.304061768;2001
10/06/2001;500-1000;Bare;0.287883592;2001
10/06/2001;1000-1500;Bare;0.351962275;2001
10/06/2001;1500-2000;Bare;0.351377287;2001
10/06/2001;2000-2500;Bare;0.24775;2001
10/06/2001;0-250;Wetland;0.409379389;2001
10/06/2001;250-500;Wetland;0.3206;2001
26/06/2001;0-250;Trees;0.443462324;2001
26/06/2001;250-500;Trees;0.48551551;2001
26/06/2001;500-1000;Trees;0.474816885;2001
26/06/2001;1000-1500;Trees;0.509247901;2001
26/06/2001;1500-2000;Trees;0.479552519;2001
26/06/2001;2000-2500;Trees;0.35042797;2001
26/06/2001;0-250;Shrubland;0.38609789;2001
26/06/2001;250-500;Shrubland;0.426278545;2001
26/06/2001;500-1000;Shrubland;0.415733967;2001
26/06/2001;1000-1500;Shrubland;0.416825946;2001
26/06/2001;1500-2000;Shrubland;0.478283333;2001
26/06/2001;0-250;Grassland;0.322052191;2001
26/06/2001;250-500;Grassland;0.339725215;2001
26/06/2001;500-1000;Grassland;0.306574341;2001
26/06/2001;1000-1500;Grassland;0.352735711;2001
26/06/2001;1500-2000;Grassland;0.311823227;2001
26/06/2001;2000-2500;Grassland;0.261636594;2001
26/06/2001;0-250;Cropland;0.363284882;2001
26/06/2001;250-500;Cropland;0.282943244;2001
26/06/2001;500-1000;Cropland;0.251336538;2001
26/06/2001;1000-1500;Cropland;0.318605907;2001
26/06/2001;1500-2000;Cropland;0.36685;2001
26/06/2001;0-250;Bare;0.308576106;2001
26/06/2001;250-500;Bare;0.291698609;2001
26/06/2001;500-1000;Bare;0.268353175;2001
26/06/2001;1000-1500;Bare;0.334518983;2001
26/06/2001;1500-2000;Bare;0.323602568;2001
26/06/2001;2000-2500;Bare;0.2091;2001
26/06/2001;0-250;Wetland;0.409362309;2001
26/06/2001;250-500;Wetland;0.3186;2001
12/07/2001;0-250;Trees;0.439554199;2001
12/07/2001;250-500;Trees;0.473753114;2001
12/07/2001;500-1000;Trees;0.461006294;2001
12/07/2001;1000-1500;Trees;0.495111023;2001
12/07/2001;1500-2000;Trees;0.474744429;2001
12/07/2001;2000-2500;Trees;0.332226667;2001
12/07/2001;0-250;Shrubland;0.383364877;2001
12/07/2001;250-500;Shrubland;0.415726977;2001
12/07/2001;500-1000;Shrubland;0.406031473;2001
12/07/2001;1000-1500;Shrubland;0.404088601;2001
12/07/2001;1500-2000;Shrubland;0.4409;2001
12/07/2001;0-250;Grassland;0.321490567;2001
12/07/2001;250-500;Grassland;0.334339503;2001
12/07/2001;500-1000;Grassland;0.304777679;2001
12/07/2001;1000-1500;Grassland;0.345304662;2001
12/07/2001;1500-2000;Grassland;0.298021436;2001
12/07/2001;2000-2500;Grassland;0.237719115;2001
12/07/2001;0-250;Cropland;0.43033134;2001
12/07/2001;250-500;Cropland;0.284861378;2001
12/07/2001;500-1000;Cropland;0.242793949;2001
12/07/2001;1000-1500;Cropland;0.303625934;2001
12/07/2001;1500-2000;Cropland;0.32195;2001
12/07/2001;0-250;Bare;0.315858381;2001
12/07/2001;250-500;Bare;0.290114366;2001
12/07/2001;500-1000;Bare;0.264740395;2001
12/07/2001;1000-1500;Bare;0.325776774;2001
12/07/2001;1500-2000;Bare;0.324682548;2001
12/07/2001;2000-2500;Bare;0.1856;2001
12/07/2001;0-250;Wetland;0.443185374;2001
12/07/2001;250-500;Wetland;0.317;2001
28/07/2001;0-250;Trees;0.449251826;2001
28/07/2001;250-500;Trees;0.482828038;2001
28/07/2001;500-1000;Trees;0.469017218;2001
28/07/2001;1000-1500;Trees;0.500937885;2001
28/07/2001;1500-2000;Trees;0.476862415;2001
28/07/2001;2000-2500;Trees;0.332456158;2001
28/07/2001;0-250;Shrubland;0.390112304;2001
28/07/2001;250-500;Shrubland;0.421504455;2001
28/07/2001;500-1000;Shrubland;0.407383181;2001
28/07/2001;1000-1500;Shrubland;0.405302159;2001
28/07/2001;1500-2000;Shrubland;0.42715;2001
28/07/2001;0-250;Grassland;0.323358176;2001
28/07/2001;250-500;Grassland;0.333575723;2001
28/07/2001;500-1000;Grassland;0.298031692;2001
28/07/2001;1000-1500;Grassland;0.335126304;2001
28/07/2001;1500-2000;Grassland;0.279498127;2001
28/07/2001;2000-2500;Grassland;0.230304261;2001
28/07/2001;0-250;Cropland;0.493905874;2001
28/07/2001;250-500;Cropland;0.28357858;2001
28/07/2001;500-1000;Cropland;0.234777284;2001
28/07/2001;1000-1500;Cropland;0.290235057;2001
28/07/2001;1500-2000;Cropland;0.28625;2001
28/07/2001;0-250;Bare;0.322823212;2001
28/07/2001;250-500;Bare;0.289862337;2001
28/07/2001;500-1000;Bare;0.260347123;2001
28/07/2001;1000-1500;Bare;0.316510215;2001
28/07/2001;1500-2000;Bare;0.31018652;2001
28/07/2001;2000-2500;Bare;0.19115;2001
28/07/2001;0-250;Wetland;0.462542069;2001
28/07/2001;250-500;Wetland;0.3441;2001
13/08/2001;0-250;Trees;0.447785016;2001
13/08/2001;250-500;Trees;0.478694954;2001
13/08/2001;500-1000;Trees;0.473167171;2001
13/08/2001;1000-1500;Trees;0.509630515;2001
13/08/2001;1500-2000;Trees;0.480077799;2001
13/08/2001;2000-2500;Trees;0.339873333;2001
13/08/2001;0-250;Shrubland;0.38638564;2001
13/08/2001;250-500;Shrubland;0.414366532;2001
13/08/2001;500-1000;Shrubland;0.408644103;2001
13/08/2001;1000-1500;Shrubland;0.405818116;2001
13/08/2001;1500-2000;Shrubland;0.446766667;2001
13/08/2001;0-250;Grassland;0.324312552;2001
13/08/2001;250-500;Grassland;0.330257983;2001
13/08/2001;500-1000;Grassland;0.298310703;2001
13/08/2001;1000-1500;Grassland;0.336852898;2001
13/08/2001;1500-2000;Grassland;0.278668819;2001
13/08/2001;2000-2500;Grassland;0.237165029;2001
13/08/2001;0-250;Cropland;0.496137462;2001
13/08/2001;250-500;Cropland;0.282834196;2001
13/08/2001;500-1000;Cropland;0.234387174;2001
13/08/2001;1000-1500;Cropland;0.294947345;2001
13/08/2001;1500-2000;Cropland;0.2727;2001
13/08/2001;0-250;Bare;0.326194597;2001
13/08/2001;250-500;Bare;0.289909278;2001
13/08/2001;500-1000;Bare;0.262496035;2001
13/08/2001;1000-1500;Bare;0.320058146;2001
13/08/2001;1500-2000;Bare;0.305892803;2001
13/08/2001;2000-2500;Bare;0.144;2001
13/08/2001;0-250;Wetland;0.471987625;2001
13/08/2001;250-500;Wetland;0.3519;2001
29/08/2001;0-250;Trees;0.461772188;2001
29/08/2001;250-500;Trees;0.495475693;2001
29/08/2001;500-1000;Trees;0.480981956;2001
29/08/2001;1000-1500;Trees;0.515416915;2001
29/08/2001;1500-2000;Trees;0.486647996;2001
29/08/2001;2000-2500;Trees;0.342786437;2001
29/08/2001;0-250;Shrubland;0.395174218;2001
29/08/2001;250-500;Shrubland;0.425978355;2001
29/08/2001;500-1000;Shrubland;0.412958676;2001
29/08/2001;1000-1500;Shrubland;0.410756967;2001
29/08/2001;1500-2000;Shrubland;0.4466;2001
29/08/2001;0-250;Grassland;0.327264361;2001
29/08/2001;250-500;Grassland;0.337946401;2001
29/08/2001;500-1000;Grassland;0.294124517;2001
29/08/2001;1000-1500;Grassland;0.331107099;2001
29/08/2001;1500-2000;Grassland;0.274729684;2001
29/08/2001;2000-2500;Grassland;0.235568927;2001
29/08/2001;0-250;Cropland;0.490169424;2001
29/08/2001;250-500;Cropland;0.279390878;2001
29/08/2001;500-1000;Cropland;0.22445455;2001
29/08/2001;1000-1500;Cropland;0.28611388;2001
29/08/2001;1500-2000;Cropland;0.2627;2001
29/08/2001;0-250;Bare;0.329146632;2001
29/08/2001;250-500;Bare;0.292398415;2001
29/08/2001;500-1000;Bare;0.2555806;2001
29/08/2001;1000-1500;Bare;0.317338014;2001
29/08/2001;1500-2000;Bare;0.299669168;2001
29/08/2001;2000-2500;Bare;0.1492;2001
29/08/2001;0-250;Wetland;0.475262285;2001
29/08/2001;250-500;Wetland;0.3312;2001
14/09/2001;0-250;Trees;0.461114633;2001
14/09/2001;250-500;Trees;0.498375015;2001
14/09/2001;500-1000;Trees;0.486687969;2001
14/09/2001;1000-1500;Trees;0.521758684;2001
14/09/2001;1500-2000;Trees;0.494651583;2001
14/09/2001;2000-2500;Trees;0.36999831;2001
14/09/2001;0-250;Shrubland;0.396270008;2001
14/09/2001;250-500;Shrubland;0.428795495;2001
14/09/2001;500-1000;Shrubland;0.412379098;2001
14/09/2001;1000-1500;Shrubland;0.407946884;2001
14/09/2001;1500-2000;Shrubland;0.439266667;2001
14/09/2001;0-250;Grassland;0.323098513;2001
14/09/2001;250-500;Grassland;0.334700641;2001
14/09/2001;500-1000;Grassland;0.287842841;2001
14/09/2001;1000-1500;Grassland;0.326629308;2001
14/09/2001;1500-2000;Grassland;0.271720567;2001
14/09/2001;2000-2500;Grassland;0.229134384;2001
14/09/2001;0-250;Cropland;0.468451947;2001
14/09/2001;250-500;Cropland;0.268274135;2001
14/09/2001;500-1000;Cropland;0.21743139;2001
14/09/2001;1000-1500;Cropland;0.281081688;2001
14/09/2001;1500-2000;Cropland;0.256;2001
14/09/2001;0-250;Bare;0.321343014;2001
14/09/2001;250-500;Bare;0.287842608;2001
14/09/2001;500-1000;Bare;0.249629404;2001
14/09/2001;1000-1500;Bare;0.314172152;2001
14/09/2001;1500-2000;Bare;0.291212283;2001
14/09/2001;2000-2500;Bare;0.165;2001
14/09/2001;0-250;Wetland;0.453646886;2001
14/09/2001;250-500;Wetland;0.3179;2001
30/09/2001;0-250;Trees;0.458292625;2001
30/09/2001;250-500;Trees;0.495432534;2001
30/09/2001;500-1000;Trees;0.485193334;2001
30/09/2001;1000-1500;Trees;0.523058258;2001
30/09/2001;1500-2000;Trees;0.489663109;2001
30/09/2001;2000-2500;Trees;0.330602914;2001
30/09/2001;0-250;Shrubland;0.393282439;2001
30/09/2001;250-500;Shrubland;0.424644901;2001
30/09/2001;500-1000;Shrubland;0.407879547;2001
30/09/2001;1000-1500;Shrubland;0.40419179;2001
30/09/2001;1500-2000;Shrubland;0.43615;2001
30/09/2001;0-250;Grassland;0.319165379;2001
30/09/2001;250-500;Grassland;0.330103399;2001
30/09/2001;500-1000;Grassland;0.280692288;2001
30/09/2001;1000-1500;Grassland;0.316501944;2001
30/09/2001;1500-2000;Grassland;0.264641456;2001
30/09/2001;2000-2500;Grassland;0.224687838;2001
30/09/2001;0-250;Cropland;0.433121163;2001
30/09/2001;250-500;Cropland;0.264176496;2001
30/09/2001;500-1000;Cropland;0.215380141;2001
30/09/2001;1000-1500;Cropland;0.270686557;2001
30/09/2001;1500-2000;Cropland;0.2419;2001
30/09/2001;0-250;Bare;0.316625606;2001
30/09/2001;250-500;Bare;0.285358522;2001
30/09/2001;500-1000;Bare;0.246938069;2001
30/09/2001;1000-1500;Bare;0.306681392;2001
30/09/2001;1500-2000;Bare;0.283574238;2001
30/09/2001;2000-2500;Bare;0.25745;2001
30/09/2001;0-250;Wetland;0.428980831;2001
30/09/2001;250-500;Wetland;0.3022;2001
16/10/2001;0-250;Trees;0.454377917;2001
16/10/2001;250-500;Trees;0.49592325;2001
16/10/2001;500-1000;Trees;0.492515027;2001
