date;elev_range;landcover_type;NDVI;year
18/02/2001;1500-2000;Grassland;-0.020348679;2001
18/02/2001;2000-2500;Grassland;-0.030551677;2001
18/02/2001;2500-3000;Grassland;-0.033364244;2001
18/02/2001;3000-4000;Grassland;-0.033408388;2001
18/02/2001;500-1000;Cropland;0.215406401;2001
18/02/2001;1000-1500;Cropland;-0.035255227;2001
18/02/2001;1500-2000;Cropland;-0.016289212;2001
18/02/2001;2000-2500;Cropland;-0.033874288;2001
18/02/2001;2500-3000;Cropland;-0.034237778;2001
18/02/2001;500-1000;Bare;0.113328502;2001
18/02/2001;1000-1500;Bare;0.081050607;2001
18/02/2001;1500-2000;Bare;0.015318491;2001
18/02/2001;2000-2500;Bare;-0.030637491;2001
18/02/2001;2500-3000;Bare;-0.036936568;2001
18/02/2001;3000-4000;Bare;-0.035923253;2001
18/02/2001;4000-10000;Bare;-0.022537052;2001
18/02/2001;500-1000;Wetland;0.192957143;2001
18/02/2001;1000-1500;Wetland;-0.016186507;2001
18/02/2001;1500-2000;Wetland;0.04739768;2001
18/02/2001;2000-2500;Wetland;-0.030966667;2001
6/03/2001;500-1000;Trees;0.340694871;2001
6/03/2001;1000-1500;Trees;0.290904411;2001
6/03/2001;1500-2000;Trees;0.120921225;2001
6/03/2001;2000-2500;Trees;0.101948715;2001
6/03/2001;2500-3000;Trees;0.131465164;2001
6/03/2001;500-1000;Shrubland;0.217352468;2001
6/03/2001;1000-1500;Shrubland;0.373942857;2001
6/03/2001;1500-2000;Shrubland;0.07226;2001
6/03/2001;500-1000;Grassland;0.299314275;2001
6/03/2001;1000-1500;Grassland;0.239850159;2001
6/03/2001;1500-2000;Grassland;0.152002387;2001
6/03/2001;2000-2500;Grassland;0.01187567;2001
6/03/2001;2500-3000;Grassland;-0.031452544;2001
6/03/2001;3000-4000;Grassland;-0.032968826;2001
6/03/2001;500-1000;Cropland;0.26347147;2001
6/03/2001;1000-1500;Cropland;0.242308568;2001
6/03/2001;1500-2000;Cropland;0.198758225;2001
6/03/2001;2000-2500;Cropland;0.076867172;2001
6/03/2001;2500-3000;Cropland;-0.015636735;2001
6/03/2001;500-1000;Bare;0.115518439;2001
6/03/2001;1000-1500;Bare;0.145830501;2001
6/03/2001;1500-2000;Bare;0.144100996;2001
6/03/2001;2000-2500;Bare;0.036422277;2001
6/03/2001;2500-3000;Bare;-0.032255617;2001
6/03/2001;3000-4000;Bare;-0.034998153;2001
6/03/2001;4000-10000;Bare;-0.028266932;2001
6/03/2001;500-1000;Wetland;0.201042857;2001
6/03/2001;1000-1500;Wetland;0.326471352;2001
6/03/2001;1500-2000;Wetland;0.220932547;2001
6/03/2001;2000-2500;Wetland;0.004138776;2001
22/03/2001;500-1000;Trees;0.369214194;2001
22/03/2001;1000-1500;Trees;0.313745109;2001
22/03/2001;1500-2000;Trees;0.265722738;2001
22/03/2001;2000-2500;Trees;0.180705155;2001
22/03/2001;2500-3000;Trees;0.103862162;2001
22/03/2001;500-1000;Shrubland;0.239904156;2001
22/03/2001;1000-1500;Shrubland;0.330442857;2001
22/03/2001;1500-2000;Shrubland;0.25904;2001
22/03/2001;500-1000;Grassland;0.338902295;2001
22/03/2001;1000-1500;Grassland;0.276528206;2001
22/03/2001;1500-2000;Grassland;0.231754015;2001
22/03/2001;2000-2500;Grassland;0.126037058;2001
22/03/2001;2500-3000;Grassland;-0.010941885;2001
22/03/2001;3000-4000;Grassland;-0.040954751;2001
22/03/2001;500-1000;Cropland;0.292856098;2001
22/03/2001;1000-1500;Cropland;0.278370271;2001
22/03/2001;1500-2000;Cropland;0.229825446;2001
22/03/2001;2000-2500;Cropland;0.175315847;2001
22/03/2001;2500-3000;Cropland;0.07749375;2001
22/03/2001;500-1000;Bare;0.127358629;2001
22/03/2001;1000-1500;Bare;0.17347417;2001
22/03/2001;1500-2000;Bare;0.184776124;2001
22/03/2001;2000-2500;Bare;0.125659106;2001
22/03/2001;2500-3000;Bare;-0.005099993;2001
22/03/2001;3000-4000;Bare;-0.038051107;2001
22/03/2001;4000-10000;Bare;-0.003904348;2001
22/03/2001;500-1000;Wetland;0.2082;2001
22/03/2001;1000-1500;Wetland;0.316036859;2001
22/03/2001;1500-2000;Wetland;0.223977778;2001
22/03/2001;2000-2500;Wetland;0.156133333;2001
7/04/2001;500-1000;Trees;0.54848344;2001
7/04/2001;1000-1500;Trees;0.457860783;2001
7/04/2001;1500-2000;Trees;0.406725261;2001
7/04/2001;2000-2500;Trees;0.363268209;2001
7/04/2001;2500-3000;Trees;0.176695945;2001
7/04/2001;500-1000;Shrubland;0.29093013;2001
7/04/2001;1000-1500;Shrubland;0.553861538;2001
7/04/2001;1500-2000;Shrubland;0.33992;2001
7/04/2001;500-1000;Grassland;0.460732749;2001
7/04/2001;1000-1500;Grassland;0.373378396;2001
7/04/2001;1500-2000;Grassland;0.330126429;2001
7/04/2001;2000-2500;Grassland;0.229671603;2001
7/04/2001;2500-3000;Grassland;0.033713649;2001
7/04/2001;3000-4000;Grassland;-0.019282204;2001
7/04/2001;500-1000;Cropland;0.460678316;2001
7/04/2001;1000-1500;Cropland;0.392465548;2001
7/04/2001;1500-2000;Cropland;0.310036465;2001
7/04/2001;2000-2500;Cropland;0.237726262;2001
7/04/2001;2500-3000;Cropland;0.160854167;2001
7/04/2001;500-1000;Bare;0.176664385;2001
7/04/2001;1000-1500;Bare;0.229715519;2001
7/04/2001;1500-2000;Bare;0.253099798;2001
7/04/2001;2000-2500;Bare;0.17334625;2001
7/04/2001;2500-3000;Bare;0.041696664;2001
7/04/2001;3000-4000;Bare;-0.019818147;2001
7/04/2001;4000-10000;Bare;-0.006;2001
7/04/2001;500-1000;Wetland;0.222871429;2001
7/04/2001;1000-1500;Wetland;0.51049036;2001
7/04/2001;1500-2000;Wetland;0.319087731;2001
7/04/2001;2000-2500;Wetland;0.259416667;2001
23/04/2001;500-1000;Trees;0.587811957;2001
23/04/2001;1000-1500;Trees;0.535857017;2001
23/04/2001;1500-2000;Trees;0.453085981;2001
23/04/2001;2000-2500;Trees;0.433107466;2001
23/04/2001;2500-3000;Trees;0.321955801;2001
23/04/2001;500-1000;Shrubland;0.300555325;2001
23/04/2001;1000-1500;Shrubland;0.673415385;2001
23/04/2001;1500-2000;Shrubland;0.4343;2001
23/04/2001;500-1000;Grassland;0.488894724;2001
23/04/2001;1000-1500;Grassland;0.419041533;2001
23/04/2001;1500-2000;Grassland;0.382328375;2001
23/04/2001;2000-2500;Grassland;0.306411833;2001
23/04/2001;2500-3000;Grassland;0.107645367;2001
23/04/2001;3000-4000;Grassland;-0.013702145;2001
23/04/2001;500-1000;Cropland;0.511254019;2001
23/04/2001;1000-1500;Cropland;0.495446918;2001
23/04/2001;1500-2000;Cropland;0.38166744;2001
23/04/2001;2000-2500;Cropland;0.297821125;2001
23/04/2001;2500-3000;Cropland;0.224077083;2001
23/04/2001;500-1000;Bare;0.203736792;2001
23/04/2001;1000-1500;Bare;0.256927272;2001
23/04/2001;1500-2000;Bare;0.301753557;2001
23/04/2001;2000-2500;Bare;0.216931723;2001
23/04/2001;2500-3000;Bare;0.093819053;2001
23/04/2001;3000-4000;Bare;-0.01112852;2001
23/04/2001;4000-10000;Bare;-0.003219444;2001
23/04/2001;500-1000;Wetland;0.274728571;2001
23/04/2001;1000-1500;Wetland;0.618915407;2001
23/04/2001;1500-2000;Wetland;0.365915741;2001
23/04/2001;2000-2500;Wetland;0.360171429;2001
9/05/2001;500-1000;Trees;0.583641906;2001
9/05/2001;1000-1500;Trees;0.630183302;2001
9/05/2001;1500-2000;Trees;0.631047313;2001
9/05/2001;2000-2500;Trees;0.553961039;2001
9/05/2001;2500-3000;Trees;0.505734177;2001
9/05/2001;500-1000;Shrubland;0.432095065;2001
9/05/2001;1000-1500;Shrubland;0.761415385;2001
9/05/2001;1500-2000;Shrubland;0.49118;2001
9/05/2001;500-1000;Grassland;0.471607224;2001
9/05/2001;1000-1500;Grassland;0.476010603;2001
9/05/2001;1500-2000;Grassland;0.474542202;2001
9/05/2001;2000-2500;Grassland;0.417172553;2001
9/05/2001;2500-3000;Grassland;0.240251437;2001
9/05/2001;3000-4000;Grassland;0.01724789;2001
9/05/2001;500-1000;Cropland;0.528231949;2001
9/05/2001;1000-1500;Cropland;0.587235571;2001
9/05/2001;1500-2000;Cropland;0.524437218;2001
9/05/2001;2000-2500;Cropland;0.420045241;2001
9/05/2001;2500-3000;Cropland;0.311704167;2001
9/05/2001;500-1000;Bare;0.255001111;2001
9/05/2001;1000-1500;Bare;0.311294862;2001
9/05/2001;1500-2000;Bare;0.37848842;2001
9/05/2001;2000-2500;Bare;0.290517435;2001
9/05/2001;2500-3000;Bare;0.172518464;2001
9/05/2001;3000-4000;Bare;-0.015442868;2001
9/05/2001;4000-10000;Bare;-0.004723922;2001
9/05/2001;500-1000;Wetland;0.338214286;2001
9/05/2001;1000-1500;Wetland;0.720639398;2001
9/05/2001;1500-2000;Wetland;0.506084988;2001
9/05/2001;2000-2500;Wetland;0.56632449;2001
25/05/2001;500-1000;Trees;0.5584377;2001
25/05/2001;1000-1500;Trees;0.623225928;2001
25/05/2001;1500-2000;Trees;0.685912633;2001
25/05/2001;2000-2500;Trees;0.606593247;2001
25/05/2001;2500-3000;Trees;0.515605391;2001
25/05/2001;500-1000;Shrubland;0.429616364;2001
25/05/2001;1000-1500;Shrubland;0.769476923;2001
25/05/2001;1500-2000;Shrubland;0.62474;2001
25/05/2001;500-1000;Grassland;0.431305249;2001
25/05/2001;1000-1500;Grassland;0.457607815;2001
25/05/2001;1500-2000;Grassland;0.484817785;2001
25/05/2001;2000-2500;Grassland;0.442722884;2001
25/05/2001;2500-3000;Grassland;0.341778631;2001
25/05/2001;3000-4000;Grassland;0.147309939;2001
25/05/2001;500-1000;Cropland;0.499176977;2001
25/05/2001;1000-1500;Cropland;0.631800559;2001
25/05/2001;1500-2000;Cropland;0.55390297;2001
25/05/2001;2000-2500;Cropland;0.452152241;2001
25/05/2001;2500-3000;Cropland;0.340875;2001
25/05/2001;500-1000;Bare;0.230703921;2001
25/05/2001;1000-1500;Bare;0.288082695;2001
25/05/2001;1500-2000;Bare;0.37938276;2001
25/05/2001;2000-2500;Bare;0.298084294;2001
25/05/2001;2500-3000;Bare;0.233534605;2001
25/05/2001;3000-4000;Bare;0.031221645;2001
25/05/2001;4000-10000;Bare;-0.031649609;2001
25/05/2001;500-1000;Wetland;0.283085714;2001
25/05/2001;1000-1500;Wetland;0.76804569;2001
25/05/2001;1500-2000;Wetland;0.583285442;2001
25/05/2001;2000-2500;Wetland;0.588189583;2001
10/06/2001;500-1000;Trees;0.44207451;2001
10/06/2001;1000-1500;Trees;0.546102013;2001
10/06/2001;1500-2000;Trees;0.653714177;2001
10/06/2001;2000-2500;Trees;0.625541698;2001
10/06/2001;2500-3000;Trees;0.536776109;2001
10/06/2001;500-1000;Shrubland;0.377936364;2001
10/06/2001;1000-1500;Shrubland;0.743192308;2001
10/06/2001;1500-2000;Shrubland;0.61532;2001
10/06/2001;500-1000;Grassland;0.31135179;2001
10/06/2001;1000-1500;Grassland;0.370537649;2001
10/06/2001;1500-2000;Grassland;0.442032909;2001
10/06/2001;2000-2500;Grassland;0.427078089;2001
10/06/2001;2500-3000;Grassland;0.358212988;2001
10/06/2001;3000-4000;Grassland;0.222160435;2001
10/06/2001;500-1000;Cropland;0.404815445;2001
10/06/2001;1000-1500;Cropland;0.583028182;2001
10/06/2001;1500-2000;Cropland;0.51744474;2001
10/06/2001;2000-2500;Cropland;0.425677377;2001
10/06/2001;2500-3000;Cropland;0.323114583;2001
10/06/2001;500-1000;Bare;0.193212875;2001
10/06/2001;1000-1500;Bare;0.225608628;2001
10/06/2001;1500-2000;Bare;0.341148494;2001
10/06/2001;2000-2500;Bare;0.272776803;2001
10/06/2001;2500-3000;Bare;0.239636466;2001
10/06/2001;3000-4000;Bare;0.069920951;2001
10/06/2001;4000-10000;Bare;-0.044320732;2001
10/06/2001;500-1000;Wetland;0.251528571;2001
10/06/2001;1000-1500;Wetland;0.74957029;2001
10/06/2001;1500-2000;Wetland;0.594896065;2001
10/06/2001;2000-2500;Wetland;0.584585417;2001
26/06/2001;500-1000;Trees;0.369799645;2001
26/06/2001;1000-1500;Trees;0.483386933;2001
26/06/2001;1500-2000;Trees;0.594490648;2001
26/06/2001;2000-2500;Trees;0.614654021;2001
26/06/2001;2500-3000;Trees;0.556383801;2001
26/06/2001;500-1000;Shrubland;0.414014286;2001
26/06/2001;1000-1500;Shrubland;0.7136;2001
26/06/2001;1500-2000;Shrubland;0.59872;2001
26/06/2001;500-1000;Grassland;0.249810857;2001
26/06/2001;1000-1500;Grassland;0.273441099;2001
26/06/2001;1500-2000;Grassland;0.324909868;2001
26/06/2001;2000-2500;Grassland;0.352214026;2001
26/06/2001;2500-3000;Grassland;0.337932407;2001
26/06/2001;3000-4000;Grassland;0.315431743;2001
26/06/2001;500-1000;Cropland;0.336603214;2001
26/06/2001;1000-1500;Cropland;0.334175896;2001
26/06/2001;1500-2000;Cropland;0.347255093;2001
26/06/2001;2000-2500;Cropland;0.316656401;2001
26/06/2001;2500-3000;Cropland;0.260935417;2001
26/06/2001;500-1000;Bare;0.185601562;2001
26/06/2001;1000-1500;Bare;0.176915802;2001
26/06/2001;1500-2000;Bare;0.260961738;2001
26/06/2001;2000-2500;Bare;0.225911787;2001
26/06/2001;2500-3000;Bare;0.228391623;2001
26/06/2001;3000-4000;Bare;0.133604072;2001
26/06/2001;4000-10000;Bare;-0.00067;2001
26/06/2001;500-1000;Wetland;0.204128571;2001
26/06/2001;1000-1500;Wetland;0.681150618;2001
26/06/2001;1500-2000;Wetland;0.600782949;2001
26/06/2001;2000-2500;Wetland;0.418252083;2001
12/07/2001;500-1000;Trees;0.374042198;2001
12/07/2001;1000-1500;Trees;0.487135987;2001
12/07/2001;1500-2000;Trees;0.593283549;2001
12/07/2001;2000-2500;Trees;0.616999963;2001
12/07/2001;2500-3000;Trees;0.59922292;2001
12/07/2001;500-1000;Shrubland;0.423634286;2001
12/07/2001;1000-1500;Shrubland;0.664292308;2001
12/07/2001;1500-2000;Shrubland;0.58408;2001
12/07/2001;500-1000;Grassland;0.249323116;2001
12/07/2001;1000-1500;Grassland;0.270892821;2001
12/07/2001;1500-2000;Grassland;0.303706215;2001
12/07/2001;2000-2500;Grassland;0.324751797;2001
12/07/2001;2500-3000;Grassland;0.319888814;2001
12/07/2001;3000-4000;Grassland;0.323835504;2001
12/07/2001;500-1000;Cropland;0.361742434;2001
12/07/2001;1000-1500;Cropland;0.307241776;2001
12/07/2001;1500-2000;Cropland;0.301674115;2001
12/07/2001;2000-2500;Cropland;0.28342837;2001
12/07/2001;2500-3000;Cropland;0.236447917;2001
12/07/2001;500-1000;Bare;0.191429138;2001
12/07/2001;1000-1500;Bare;0.178559769;2001
12/07/2001;1500-2000;Bare;0.251969827;2001
12/07/2001;2000-2500;Bare;0.211732539;2001
12/07/2001;2500-3000;Bare;0.215169686;2001
12/07/2001;3000-4000;Bare;0.147825035;2001
12/07/2001;4000-10000;Bare;0.004187698;2001
12/07/2001;500-1000;Wetland;0.241657143;2001
12/07/2001;1000-1500;Wetland;0.688343517;2001
12/07/2001;1500-2000;Wetland;0.584363194;2001
12/07/2001;2000-2500;Wetland;0.3611375;2001
28/07/2001;500-1000;Trees;0.364819151;2001
28/07/2001;1000-1500;Trees;0.478015695;2001
28/07/2001;1500-2000;Trees;0.577208611;2001
28/07/2001;2000-2500;Trees;0.599498511;2001
28/07/2001;2500-3000;Trees;0.600524112;2001
28/07/2001;500-1000;Shrubland;0.357120519;2001
28/07/2001;1000-1500;Shrubland;0.644607692;2001
28/07/2001;1500-2000;Shrubland;0.61242;2001
28/07/2001;500-1000;Grassland;0.23929004;2001
28/07/2001;1000-1500;Grassland;0.249924146;2001
28/07/2001;1500-2000;Grassland;0.264481383;2001
28/07/2001;2000-2500;Grassland;0.282655608;2001
28/07/2001;2500-3000;Grassland;0.294407915;2001
28/07/2001;3000-4000;Grassland;0.321065633;2001
28/07/2001;500-1000;Cropland;0.368612194;2001
28/07/2001;1000-1500;Cropland;0.264189208;2001
28/07/2001;1500-2000;Cropland;0.239722402;2001
28/07/2001;2000-2500;Cropland;0.241398849;2001
28/07/2001;2500-3000;Cropland;0.2231;2001
28/07/2001;500-1000;Bare;0.198998631;2001
28/07/2001;1000-1500;Bare;0.164168819;2001
28/07/2001;1500-2000;Bare;0.223186757;2001
28/07/2001;2000-2500;Bare;0.190586443;2001
28/07/2001;2500-3000;Bare;0.200072865;2001
28/07/2001;3000-4000;Bare;0.149963168;2001
28/07/2001;4000-10000;Bare;0.007683004;2001
28/07/2001;500-1000;Wetland;0.213428571;2001
28/07/2001;1000-1500;Wetland;0.645589285;2001
28/07/2001;1500-2000;Wetland;0.53135162;2001
28/07/2001;2000-2500;Wetland;0.331036735;2001
13/08/2001;500-1000;Trees;0.367457432;2001
13/08/2001;1000-1500;Trees;0.471233339;2001
13/08/2001;1500-2000;Trees;0.565620559;2001
13/08/2001;2000-2500;Trees;0.575128183;2001
13/08/2001;2500-3000;Trees;0.571888624;2001
13/08/2001;500-1000;Shrubland;0.396116623;2001
13/08/2001;1000-1500;Shrubland;0.596846154;2001
13/08/2001;1500-2000;Shrubland;0.55886;2001
13/08/2001;500-1000;Grassland;0.236439974;2001
13/08/2001;1000-1500;Grassland;0.238763447;2001
13/08/2001;1500-2000;Grassland;0.240523837;2001
13/08/2001;2000-2500;Grassland;0.249219779;2001
13/08/2001;2500-3000;Grassland;0.257572568;2001
13/08/2001;3000-4000;Grassland;0.278956875;2001
13/08/2001;500-1000;Cropland;0.356811654;2001
13/08/2001;1000-1500;Cropland;0.248473182;2001
13/08/2001;1500-2000;Cropland;0.2139186;2001
13/08/2001;2000-2500;Cropland;0.209077334;2001
13/08/2001;2500-3000;Cropland;0.202958333;2001
13/08/2001;500-1000;Bare;0.187677883;2001
13/08/2001;1000-1500;Bare;0.157218824;2001
13/08/2001;1500-2000;Bare;0.208231191;2001
13/08/2001;2000-2500;Bare;0.176079076;2001
13/08/2001;2500-3000;Bare;0.175208012;2001
13/08/2001;3000-4000;Bare;0.132291394;2001
13/08/2001;4000-10000;Bare;0.009866;2001
13/08/2001;500-1000;Wetland;0.2148;2001
13/08/2001;1000-1500;Wetland;0.606801084;2001
13/08/2001;1500-2000;Wetland;0.4751942;2001
13/08/2001;2000-2500;Wetland;0.3175375;2001
29/08/2001;500-1000;Trees;0.358067418;2001
29/08/2001;1000-1500;Trees;0.460855572;2001
29/08/2001;1500-2000;Trees;0.548127079;2001
29/08/2001;2000-2500;Trees;0.556219556;2001
29/08/2001;2500-3000;Trees;0.554069273;2001
29/08/2001;500-1000;Shrubland;0.42163039;2001
29/08/2001;1000-1500;Shrubland;0.579861538;2001
29/08/2001;1500-2000;Shrubland;0.48108;2001
29/08/2001;500-1000;Grassland;0.228925107;2001
29/08/2001;1000-1500;Grassland;0.231985514;2001
29/08/2001;1500-2000;Grassland;0.231601362;2001
29/08/2001;2000-2500;Grassland;0.233777967;2001
29/08/2001;2500-3000;Grassland;0.236172352;2001
29/08/2001;3000-4000;Grassland;0.236940366;2001
29/08/2001;500-1000;Cropland;0.348607828;2001
29/08/2001;1000-1500;Cropland;0.236797398;2001
29/08/2001;1500-2000;Cropland;0.207963343;2001
29/08/2001;2000-2500;Cropland;0.195440622;2001
29/08/2001;2500-3000;Cropland;0.191070833;2001
29/08/2001;500-1000;Bare;0.181477785;2001
29/08/2001;1000-1500;Bare;0.151689232;2001
29/08/2001;1500-2000;Bare;0.19909694;2001
29/08/2001;2000-2500;Bare;0.166828354;2001
29/08/2001;2500-3000;Bare;0.160904537;2001
29/08/2001;3000-4000;Bare;0.114939448;2001
29/08/2001;4000-10000;Bare;0.011867984;2001
29/08/2001;500-1000;Wetland;0.177914286;2001
29/08/2001;1000-1500;Wetland;0.588883178;2001
29/08/2001;1500-2000;Wetland;0.398959397;2001
29/08/2001;2000-2500;Wetland;0.294402083;2001
14/09/2001;500-1000;Trees;0.346286372;2001
14/09/2001;1000-1500;Trees;0.441099536;2001
14/09/2001;1500-2000;Trees;0.523013747;2001
14/09/2001;2000-2500;Trees;0.515828819;2001
14/09/2001;2500-3000;Trees;0.513890956;2001
14/09/2001;500-1000;Shrubland;0.388478442;2001
14/09/2001;1000-1500;Shrubland;0.531715385;2001
14/09/2001;1500-2000;Shrubland;0.47468;2001
14/09/2001;500-1000;Grassland;0.222826542;2001
14/09/2001;1000-1500;Grassland;0.221919699;2001
14/09/2001;1500-2000;Grassland;0.217217471;2001
14/09/2001;2000-2500;Grassland;0.218466645;2001
14/09/2001;2500-3000;Grassland;0.220047838;2001
14/09/2001;3000-4000;Grassland;0.214483993;2001
14/09/2001;500-1000;Cropland;0.319333084;2001
14/09/2001;1000-1500;Cropland;0.220094904;2001
14/09/2001;1500-2000;Cropland;0.193961999;2001
14/09/2001;2000-2500;Cropland;0.187950125;2001
14/09/2001;2500-3000;Cropland;0.181210417;2001
14/09/2001;500-1000;Bare;0.174743628;2001
14/09/2001;1000-1500;Bare;0.145946756;2001
14/09/2001;1500-2000;Bare;0.187770014;2001
14/09/2001;2000-2500;Bare;0.161010942;2001
14/09/2001;2500-3000;Bare;0.154722811;2001
14/09/2001;3000-4000;Bare;0.108313593;2001
14/09/2001;4000-10000;Bare;0.013935857;2001
14/09/2001;500-1000;Wetland;0.198657143;2001
14/09/2001;1000-1500;Wetland;0.537793876;2001
14/09/2001;1500-2000;Wetland;0.341277442;2001
14/09/2001;2000-2500;Wetland;0.259553061;2001
30/09/2001;500-1000;Trees;0.357631863;2001
30/09/2001;1000-1500;Trees;0.440966983;2001
30/09/2001;1500-2000;Trees;0.509666981;2001
30/09/2001;2000-2500;Trees;0.482921068;2001
30/09/2001;2500-3000;Trees;0.501269313;2001
30/09/2001;500-1000;Shrubland;0.356398701;2001
30/09/2001;1000-1500;Shrubland;0.506846154;2001
30/09/2001;1500-2000;Shrubland;0.46948;2001
30/09/2001;500-1000;Grassland;0.231949738;2001
30/09/2001;1000-1500;Grassland;0.222920644;2001
30/09/2001;1500-2000;Grassland;0.214143689;2001
30/09/2001;2000-2500;Grassland;0.214124902;2001
30/09/2001;2500-3000;Grassland;0.210103755;2001
30/09/2001;3000-4000;Grassland;0.19742669;2001
